id action timestamp
30 end 1242646211
43 end 1242646806
113 end 1242646975
53 end 1242647220
53 start 1242647220
53 end 1242647226
53 start 1242647340
53 end 1242647369
113 start 1242647460
3 start 1242647700
108 end 1242647753
13 start 1242647940
1 start 1242648240
80 start 1242648540
57 end 1242648566
80 end 1242648620
3 end 1242648792
80 start 1242650040
10 end 1242650333
10 start 1242650340
41 start 1242650580
5 start 1242651120
41 end 1242651291
41 start 1242651360
82 start 1242651540
53 start 1242651660
41 end 1242652000
82 end 1242652183
1 end 1242652315
8 start 1242652500
43 start 1242653220
43 end 1242653229
53 end 1242653230
113 end 1242653304
113 start 1242653340
80 end 1242653378
3 start 1242653580
80 start 1242653580
54 start 1242653580
3 end 1242653704
54 end 1242653726
13 end 1242653770
1 start 1242653880
13 start 1242654180
10 end 1242654256
57 start 1242654900
80 end 1242655053
80 start 1242655080
82 start 1242655200
3 start 1242655200
116 start 1242655260
13 end 1242655303
84 end 1242655312
57 end 1242655320
40 start 1242655440
40 end 1242655474
13 start 1242655500
113 end 1242655756
3 end 1242655770
113 start 1242655800
53 start 1242655860
53 end 1242655878
116 end 1242656100
113 end 1242656276
1 end 1242656295
108 start 1242656340
57 start 1242656400
113 start 1242656460
13 end 1242656623
53 start 1242656640
41 start 1242656640
53 end 1242656684
108 end 1242656759
8 end 1242656938
8 start 1242656940
80 end 1242657201
112 end 1242657207
116 start 1242657600
116 end 1242657643
8 end 1242657720
13 start 1242657960
72 start 1242658260
11 start 1242658440
11 end 1242658504
11 start 1242658560
11 end 1242658642
50 start 1242658980
80 start 1242659040
109 start 1242659460
90 start 1242659520
109 end 1242659571
109 start 1242659580
54 start 1242659820
1 start 1242659820
54 end 1242659834
54 start 1242660060
3 start 1242660120
116 start 1242660120
70 start 1242660240
3 end 1242660289
80 end 1242660474
65 start 1242660480
80 start 1242660480
90 end 1242660527
82 end 1242660710
113 end 1242660747
90 start 1242660780
116 end 1242660783
116 start 1242660840
54 end 1242660894
54 start 1242661020
116 end 1242661055
116 start 1242661140
0 end 1242661156
0 start 1242661200
116 end 1242661203
50 end 1242661206
50 start 1242661260
108 start 1242661320
81 start 1242661320
108 end 1242661465
70 end 1242661686
0 end 1242661718
0 start 1242661740
92 start 1242661800
0 end 1242661802
70 start 1242661920
13 end 1242662119
3 start 1242662280
13 start 1242662760
90 end 1242662972
11 start 1242663120
7 start 1242663180
116 start 1242663180
116 end 1242663192
5 end 1242663342
1 end 1242663555
42 start 1242663600
5 start 1242663900
80 end 1242663902
43 start 1242663960
43 end 1242663968
0 start 1242664020
51 start 1242664080
51 end 1242664099
42 end 1242664256
55 start 1242664260
42 start 1242664260
92 end 1242664361
107 start 1242664440
114 start 1242664560
85 start 1242664620
39 start 1242664620
42 end 1242664670
0 end 1242664676
0 start 1242664680
42 start 1242664680
53 start 1242664740
107 end 1242664876
40 start 1242664920
51 start 1242664920
40 end 1242664971
54 end 1242665048
113 start 1242665100
50 end 1242665108
113 end 1242665109
43 start 1242665280
43 end 1242665288
30 start 1242665340
54 start 1242665340
13 end 1242665373
54 end 1242665388
109 end 1242665417
11 end 1242665446
70 end 1242665468
13 start 1242665580
91 start 1242665640
53 end 1242665720
81 end 1242666025
91 end 1242666363
10 start 1242666540
109 start 1242666780
7 end 1242666840
8 start 1242667080
7 start 1242667080
8 end 1242667144
51 end 1242667226
51 start 1242667260
111 start 1242667380
8 start 1242667440
82 start 1242667800
82 end 1242667859
7 end 1242668159
7 start 1242668340
67 start 1242668460
107 start 1242668760
107 end 1242668783
8 end 1242669360
84 start 1242669480
42 end 1242669685
67 end 1242669701
42 start 1242669720
42 end 1242669813
42 start 1242670020
85 end 1242670691
85 start 1242670740
113 start 1242670800
51 end 1242671021
1 start 1242671040
51 start 1242671040
57 end 1242671114
59 start 1242671460
59 end 1242671460
59 start 1242671460
66 start 1242671520
42 end 1242671940
42 start 1242671940
42 end 1242671947
91 start 1242672000
42 start 1242672000
91 end 1242672003
107 start 1242672120
72 end 1242672444
53 start 1242672840
53 end 1242672897
84 end 1242673248
71 start 1242673860
81 start 1242674040
50 start 1242674160
71 end 1242674213
90 start 1242674460
81 end 1242675776
81 start 1242675780
81 end 1242675865
90 end 1242675933
0 end 1242675982
59 end 1242675989
59 start 1242676020
0 start 1242676080
0 end 1242676345
109 end 1242676744
9 start 1242676800
5 end 1242676920
5 start 1242676920
9 end 1242677001
9 start 1242677040
107 end 1242677063
72 start 1242677640
107 start 1242678000
107 end 1242678003
66 end 1242678180
104 start 1242678480
104 end 1242679084
13 end 1242679112
109 start 1242679320
59 end 1242679782
59 start 1242679800
78 start 1242679800
78 end 1242679890
7 end 1242679917
78 start 1242679920
78 end 1242679920
78 start 1242679920
91 start 1242680040
91 end 1242680439
104 start 1242680760
104 end 1242680783
41 end 1242680845
111 end 1242680936
111 start 1242680940
107 start 1242680940
112 start 1242681000
91 start 1242681060
109 end 1242681088
70 start 1242681240
39 end 1242681275
39 start 1242681300
10 end 1242681327
91 end 1242681346
42 end 1242681363
10 start 1242681420
39 end 1242681441
7 start 1242681540
112 end 1242681549
50 end 1242681573
50 start 1242681600
72 end 1242681667
113 end 1242681804
113 start 1242681840
51 end 1242681848
55 end 1242682280
55 start 1242682320
55 end 1242682380
55 start 1242682380
54 start 1242682380
55 end 1242682395
55 start 1242682440
113 end 1242682502
55 end 1242682526
113 start 1242683100
59 end 1242683220
108 start 1242683460
108 end 1242683493
70 end 1242683494
59 start 1242683520
59 end 1242683539
8 start 1242683640
84 start 1242683640
8 end 1242683648
59 start 1242683700
59 end 1242683723
59 start 1242683880
59 end 1242684381
10 end 1242684415
5 end 1242684660
41 start 1242684840
78 end 1242685157
43 start 1242685200
50 end 1242685268
113 end 1242685375
114 end 1242685431
113 start 1242685440
3 end 1242685466
85 end 1242685735
1 end 1242685740
9 end 1242685791
1 start 1242685800
43 end 1242685864
1 end 1242686095
1 start 1242686100
1 end 1242686280
65 end 1242686344
107 end 1242686452
82 start 1242686760
84 end 1242687050
3 start 1242687120
41 end 1242688036
54 end 1242688433
111 end 1242688453
43 start 1242688620
43 end 1242688660
82 end 1242689373
3 end 1242689483
30 end 1242689879
113 end 1242695546
113 start 1242695820
113 end 1242695987
53 start 1242697320
53 end 1242697500
53 start 1242697500
53 end 1242697506
7 end 1242699530
107 start 1242718020
107 end 1242718610
107 start 1242718620
3 start 1242718680
3 end 1242719403
113 start 1242720420
107 end 1242720704
107 start 1242721800
107 end 1242721818
113 end 1242722586
80 start 1242723180
113 start 1242723540
43 start 1242723660
80 end 1242723715
113 end 1242723716
113 start 1242723780
81 start 1242724860
43 end 1242724865
43 start 1242724920
43 end 1242724933
43 start 1242725100
43 end 1242725328
81 end 1242725403
81 start 1242725460
81 end 1242725690
81 start 1242726300
81 end 1242726311
53 start 1242727200
3 start 1242727200
110 start 1242727260
1 start 1242727980
112 start 1242728520
71 start 1242729300
71 end 1242729376
42 start 1242729720
43 start 1242729780
43 end 1242729797
3 end 1242730191
53 end 1242730200
110 end 1242730438
110 start 1242730440
112 end 1242730566
30 start 1242730860
80 start 1242731100
80 end 1242731387
80 start 1242731400
0 start 1242731520
42 end 1242731530
84 start 1242732960
110 end 1242733409
110 start 1242733440
113 end 1242733852
113 start 1242733860
113 end 1242734297
113 start 1242734340
80 end 1242734533
3 start 1242735480
81 start 1242735480
30 end 1242735877
104 start 1242736380
0 end 1242736747
0 start 1242736800
8 start 1242736980
53 start 1242737220
53 end 1242737340
50 start 1242737340
108 start 1242737340
108 end 1242737525
110 end 1242737716
110 start 1242737760
1 end 1242737888
104 end 1242738544
112 start 1242738840
107 start 1242739320
53 start 1242739440
9 start 1242739680
9 end 1242739869
107 end 1242739873
53 end 1242740086
107 start 1242740220
81 end 1242740393
43 start 1242740460
43 end 1242740474
53 start 1242740580
113 end 1242740672
112 end 1242741147
80 start 1242741240
8 end 1242741274
80 end 1242741370
80 start 1242741420
0 end 1242741570
112 start 1242741660
53 end 1242741979
50 end 1242741985
112 end 1242742002
13 start 1242742020
113 start 1242742620
110 end 1242742835
107 end 1242742900
110 start 1242743040
54 start 1242743580
5 start 1242744000
90 start 1242744300
3 end 1242744394
3 start 1242744420
90 end 1242744466
43 start 1242744480
90 start 1242744600
116 start 1242744600
8 start 1242744660
90 end 1242744708
9 start 1242744960
116 end 1242744986
3 end 1242744996
3 start 1242745020
116 start 1242745020
3 end 1242745112
13 end 1242745207
3 start 1242745320
3 end 1242745364
9 end 1242745420
107 start 1242745440
107 end 1242745447
3 start 1242745500
3 end 1242745518
10 start 1242745560
112 start 1242745860
5 end 1242746176
3 start 1242746460
65 start 1242747120
84 end 1242747138
112 end 1242747199
110 end 1242747889
68 start 1242747900
1 start 1242748020
10 end 1242748355
10 start 1242748440
5 start 1242748680
110 start 1242748740
3 end 1242748999
54 end 1242749018
89 start 1242749160
50 start 1242749220
109 start 1242749340
50 end 1242749349
82 start 1242749400
66 start 1242749460
50 start 1242749460
42 start 1242749820
51 start 1242749880
55 start 1242749940
112 start 1242750000
56 start 1242750060
53 start 1242750120
85 start 1242750360
1 end 1242750483
89 end 1242750540
89 start 1242750600
116 end 1242750655
114 start 1242750660
3 start 1242750780
1 start 1242750840
13 start 1242750960
10 end 1242751020
10 start 1242751020
91 start 1242751140
116 start 1242751200
116 end 1242751229
90 start 1242751260
90 end 1242751260
90 start 1242751320
80 end 1242751348
68 end 1242751404
107 start 1242751440
43 end 1242751548
89 end 1242751560
113 end 1242751611
113 start 1242751620
54 start 1242751740
54 end 1242751776
90 end 1242751876
67 start 1242751980
70 start 1242752160
107 end 1242752237
107 start 1242752280
107 end 1242752459
53 end 1242752482
54 start 1242752700
51 end 1242752765
91 end 1242752772
51 start 1242753000
90 start 1242753180
57 start 1242753240
90 end 1242753520
54 end 1242753698
54 start 1242753720
54 end 1242753785
3 end 1242753815
91 start 1242753840
91 end 1242753864
90 start 1242754020
116 start 1242754080
116 end 1242754099
3 start 1242754860
109 end 1242754870
66 end 1242755014
51 end 1242755141
107 start 1242755160
81 start 1242755160
104 start 1242755280
89 start 1242755280
70 end 1242755632
72 start 1242755640
59 start 1242755760
68 start 1242755880
13 end 1242756060
91 start 1242756120
91 end 1242756172
7 start 1242756180
13 start 1242756180
85 end 1242756636
51 start 1242756660
91 start 1242756660
85 start 1242756660
51 end 1242756690
91 end 1242756710
51 start 1242756720
51 end 1242756732
0 start 1242757140
104 end 1242757252
57 end 1242757614
57 start 1242757620
7 end 1242757680
0 end 1242757683
13 end 1242757713
0 start 1242757740
90 end 1242757772
7 start 1242757800
82 end 1242757971
110 end 1242758197
110 start 1242758220
111 start 1242758520
51 start 1242758640
91 start 1242759360
71 start 1242759660
111 end 1242759767
55 end 1242759912
59 end 1242760193
84 start 1242760740
0 end 1242761116
55 start 1242761460
10 end 1242761558
53 start 1242761640
53 end 1242761640
10 start 1242761700
7 end 1242762101
7 start 1242762180
71 end 1242762544
82 start 1242762720
55 end 1242763022
55 start 1242763080
13 start 1242763200
13 end 1242763286
68 end 1242763425
59 start 1242763500
59 end 1242763631
80 start 1242763680
110 end 1242763773
110 start 1242763860
9 start 1242763920
66 start 1242763980
59 start 1242764280
59 end 1242764292
8 end 1242764888
8 start 1242764940
30 start 1242764940
8 end 1242765157
8 start 1242765360
8 end 1242765374
80 end 1242765664
89 end 1242765740
67 end 1242765745
65 end 1242765806
39 start 1242765960
107 end 1242766612
55 end 1242766721
91 end 1242766727
55 start 1242766740
107 start 1242766920
55 end 1242766951
3 end 1242766992
71 start 1242767040
8 start 1242767340
104 start 1242767640
107 end 1242767947
8 end 1242768168
8 start 1242768180
111 start 1242768360
111 end 1242768360
71 end 1242768420
3 start 1242768540
3 end 1242768542
112 end 1242768689
54 start 1242768840
84 end 1242769020
54 end 1242769657
54 start 1242769680
80 start 1242769740
5 end 1242769824
104 end 1242769834
8 end 1242770009
10 end 1242770177
80 end 1242770208
80 start 1242770280
7 end 1242770427
10 start 1242770460
54 end 1242770600
80 end 1242770840
56 end 1242771141
10 end 1242771177
10 start 1242771180
50 end 1242771240
72 end 1242771320
66 end 1242771348
39 end 1242771394
113 end 1242771445
42 end 1242771475
113 start 1242771480
57 end 1242771838
7 start 1242771900
1 end 1242772888
51 end 1242772925
114 end 1242772955
114 start 1242773040
85 end 1242773058
113 end 1242773069
113 start 1242773100
81 end 1242773370
3 start 1242773580
3 end 1242773638
113 end 1242773675
3 start 1242774300
9 end 1242774357
10 end 1242774474
114 end 1242774949
8 start 1242775320
82 end 1242775362
30 end 1242777020
85 start 1242777120
113 start 1242777360
7 end 1242777918
7 start 1242777960
8 end 1242778211
113 end 1242778469
3 end 1242778941
110 end 1242779591
3 start 1242779700
3 end 1242779745
3 start 1242781140
3 end 1242781148
85 end 1242781482
7 end 1242781496
0 start 1242808620
0 end 1242809436
9 start 1242810000
9 end 1242810970
3 start 1242811200
3 end 1242811896
43 start 1242812640
42 start 1242812640
3 start 1242813060
81 start 1242813360
59 start 1242813600
3 end 1242813822
43 end 1242813892
43 start 1242814080
42 end 1242814435
116 start 1242814560
42 start 1242814680
116 end 1242814841
116 start 1242814860
116 end 1242815003
42 end 1242816141
80 start 1242816180
116 start 1242816540
53 start 1242816720
53 end 1242816754
53 start 1242816900
53 end 1242816916
59 end 1242817090
116 end 1242817184
116 start 1242817200
98 start 1242817440
53 start 1242817740
53 end 1242818220
53 start 1242818460
112 start 1242818700
3 start 1242818940
3 end 1242819193
3 start 1242819300
3 end 1242819381
116 end 1242819446
98 end 1242819619
116 start 1242819840
53 end 1242819884
116 end 1242820093
43 end 1242820159
105 start 1242820200
104 start 1242820980
43 start 1242821100
81 end 1242821404
3 start 1242821880
8 start 1242822180
8 end 1242822180
8 start 1242822360
8 end 1242822462
43 end 1242823068
8 start 1242823140
43 start 1242823200
43 end 1242823205
80 end 1242823288
116 start 1242824040
104 end 1242824248
50 start 1242825360
98 start 1242825480
3 end 1242825484
105 end 1242825706
105 start 1242825780
7 start 1242826080
104 start 1242826140
7 end 1242826213
98 end 1242826653
71 start 1242826680
3 start 1242826980
104 end 1242827046
8 end 1242827056
8 start 1242827100
43 start 1242827160
80 start 1242827160
82 start 1242827220
43 end 1242827246
43 start 1242827280
43 end 1242827287
112 end 1242827433
116 end 1242827779
105 end 1242828415
105 start 1242828420
98 start 1242828840
98 end 1242828982
50 end 1242829225
105 end 1242829345
105 start 1242829380
43 start 1242829440
43 end 1242829479
90 start 1242829980
90 end 1242830215
43 start 1242830880
105 end 1242830880
105 start 1242830940
7 start 1242831540
112 start 1242831600
116 start 1242831720
43 end 1242832260
43 start 1242832260
43 end 1242832331
82 end 1242832366
30 start 1242832920
116 end 1242833001
43 start 1242833160
43 end 1242833219
110 start 1242833700
104 start 1242833760
30 end 1242833856
104 end 1242834433
104 start 1242834660
107 start 1242834660
104 end 1242834699
16 start 1242834720
104 start 1242834720
104 end 1242834748
105 end 1242834780
16 end 1242834835
104 start 1242834960
105 start 1242835020
104 end 1242835067
104 start 1242835140
104 end 1242835289
104 start 1242835500
113 start 1242835620
109 start 1242835800
43 start 1242835800
56 start 1242835860
71 end 1242835885
109 end 1242835896
113 end 1242835924
109 start 1242835980
113 start 1242835980
81 start 1242836220
85 start 1242836220
104 end 1242836358
42 start 1242836640
3 end 1242836964
53 start 1242837000
104 start 1242837060
50 start 1242837240
50 end 1242837284
16 start 1242837300
81 end 1242837359
104 end 1242837389
16 end 1242837413
43 end 1242837504
105 end 1242837540
105 start 1242837600
80 end 1242837631
80 start 1242837660
85 end 1242837715
80 end 1242837850
105 end 1242838206
113 end 1242838245
114 start 1242838320
72 start 1242838560
3 start 1242838680
55 start 1242838740
105 start 1242838800
109 end 1242838840
85 start 1242838920
109 start 1242839040
57 start 1242839040
3 end 1242839070
3 start 1242839100
113 start 1242839220
43 start 1242839280
43 end 1242839310
68 start 1242839460
107 end 1242839514
3 end 1242839869
13 start 1242840000
90 start 1242840180
90 end 1242840244
105 end 1242840363
105 start 1242840420
105 end 1242840434
104 start 1242840480
43 start 1242840480
43 end 1242840490
67 start 1242840600
104 end 1242840656
104 start 1242840660
104 end 1242840728
68 end 1242841160
3 start 1242841200
110 end 1242841217
66 start 1242841260
41 start 1242841320
41 end 1242841563
8 end 1242841652
8 start 1242841680
116 start 1242841920
66 end 1242841990
13 end 1242842095
66 start 1242842160
116 end 1242842410
107 start 1242842700
85 end 1242842957
8 end 1242842997
1 start 1242843060
8 start 1242843360
109 end 1242843367
59 start 1242843600
110 start 1242843660
70 start 1242843780
8 end 1242844078
0 start 1242844140
105 start 1242844200
9 start 1242844860
109 start 1242845100
109 end 1242845171
8 start 1242845220
109 start 1242845220
8 end 1242845283
2 start 1242845460
81 start 1242845460
109 end 1242845627
89 start 1242846240
1 end 1242846427
43 start 1242846840
3 end 1242846872
3 start 1242847800
3 end 1242848005
55 end 1242848309
55 start 1242848340
2 end 1242848434
2 start 1242848460
68 start 1242848640
3 start 1242848700
104 start 1242849000
41 start 1242849000
3 end 1242849034
104 end 1242849035
104 start 1242849060
104 end 1242849077
109 start 1242849480
70 end 1242849512
68 end 1242850066
55 end 1242850232
104 start 1242850260
55 start 1242850260
104 end 1242850317
104 start 1242850380
105 end 1242850440
105 start 1242850500
82 start 1242850560
89 end 1242851075
2 end 1242852051
2 start 1242852060
13 start 1242852540
1 start 1242853080
113 end 1242853245
113 start 1242853320
53 end 1242853394
113 end 1242853397
114 end 1242853402
114 start 1242853440
56 end 1242853582
57 end 1242853585
42 end 1242853668
107 end 1242853740
80 start 1242853860
112 end 1242853969
8 start 1242854040
71 start 1242854100
57 start 1242854520
70 start 1242854520
55 end 1242854644
13 end 1242854682
82 end 1242854718
114 end 1242854763
43 end 1242854783
114 start 1242854820
114 end 1242855170
98 start 1242855240
113 start 1242855300
72 end 1242855324
2 end 1242855391
81 end 1242855866
81 start 1242855900
109 end 1242855973
67 end 1242855991
81 end 1242856041
105 end 1242856161
105 start 1242856200
105 end 1242856308
98 end 1242856988
70 end 1242857067
66 end 1242857197
53 start 1242857580
71 end 1242857617
1 end 1242857632
105 start 1242857640
1 start 1242857700
80 end 1242857872
53 end 1242857880
53 start 1242858000
53 end 1242858001
80 start 1242858060
80 end 1242858060
104 end 1242858262
53 start 1242858600
53 end 1242858621
0 end 1242858909
57 end 1242859058
3 start 1242859080
110 end 1242859206
59 end 1242860163
110 start 1242860220
43 start 1242860280
8 end 1242860306
8 start 1242860340
85 start 1242860400
43 end 1242860644
110 end 1242861060
113 end 1242862067
41 end 1242862390
9 end 1242862589
85 end 1242863121
7 end 1242863280
105 end 1242863484
105 start 1242863520
107 start 1242863580
53 start 1242863640
53 end 1242863642
1 end 1242864104
7 start 1242864120
1 start 1242864180
105 end 1242864197
8 end 1242864229
1 end 1242864806
7 end 1242864874
7 start 1242864900
105 start 1242865260
50 start 1242865260
50 end 1242865264
50 start 1242865920
50 end 1242866001
3 end 1242866328
107 end 1242866402
7 end 1242868582
7 start 1242868620
7 end 1242868688
105 end 1242871472
105 start 1242871500
105 end 1242872658
86 start 1242882600
86 end 1242882834
80 start 1242885660
80 end 1242886493
80 start 1242886500
66 start 1242887580
80 end 1242887924
80 start 1242888000
116 start 1242888000
116 end 1242888160
116 start 1242888180
116 end 1242888263
116 start 1242888420
116 end 1242888436
116 start 1242888540
90 start 1242889200
66 end 1242889204
80 end 1242889278
56 start 1242889980
56 end 1242890116
56 start 1242890640
56 end 1242891086
80 start 1242891180
56 start 1242891180
56 end 1242891184
56 start 1242891300
56 end 1242891450
80 end 1242891846
56 start 1242891900
80 start 1242892080
80 end 1242892385
80 start 1242892740
80 end 1242893563
43 start 1242894420
56 end 1242894996
31 end 1242895592
110 start 1242895740
13 start 1242895740
43 end 1242895791
43 start 1242895980
43 end 1242896065
43 start 1242896100
43 end 1242896169
43 start 1242896280
107 start 1242896280
43 end 1242896303
115 start 1242896340
3 start 1242896340
3 end 1242896518
3 start 1242896520
43 start 1242896580
115 end 1242896626
115 start 1242896640
116 end 1242897011
116 start 1242897060
116 end 1242897227
115 end 1242897356
107 end 1242897620
107 start 1242897660
105 start 1242897840
107 end 1242898023
107 start 1242898200
43 end 1242898433
43 start 1242898440
43 end 1242898611
43 start 1242898620
43 end 1242898620
43 start 1242898620
43 end 1242898977
98 start 1242899160
43 start 1242899280
90 end 1242899560
53 start 1242899580
53 end 1242899773
53 start 1242899880
110 end 1242899886
81 start 1242899940
110 start 1242899940
43 end 1242900127
107 end 1242900705
98 end 1242900759
107 start 1242900960
13 end 1242901258
90 start 1242901440
110 end 1242901440
3 end 1242901578
3 start 1242901620
90 end 1242901661
90 start 1242901680
43 start 1242901860
90 end 1242901885
90 start 1242901920
13 start 1242902100
50 start 1242902220
80 start 1242902400
116 start 1242902520
116 end 1242902520
30 start 1242902580
116 start 1242902580
105 end 1242902644
105 start 1242902700
116 end 1242903031
53 end 1242903371
81 end 1242903535
53 start 1242904020
107 end 1242904142
90 end 1242904859
30 end 1242905035
0 start 1242905340
1 start 1242905400
50 end 1242905767
80 end 1242905943
90 start 1242906000
0 end 1242906197
110 start 1242906960
3 end 1242907039
0 start 1242907200
90 end 1242907226
90 start 1242907260
54 start 1242907260
56 start 1242907500
90 end 1242907527
30 start 1242907560
110 end 1242907690
43 end 1242907758
53 end 1242908021
54 end 1242908099
13 end 1242908200
57 start 1242908220
104 start 1242908520
56 end 1242909270
1 end 1242909297
90 start 1242909300
113 start 1242909300
56 start 1242909360
56 end 1242909431
110 start 1242909480
56 start 1242909540
110 end 1242909585
43 start 1242910080
113 end 1242910602
104 end 1242910935
0 end 1242911127
113 start 1242911280
56 end 1242911580
56 start 1242911640
56 end 1242911725
54 start 1242912000
7 start 1242912060
98 start 1242912360
98 end 1242912629
107 start 1242912660
50 start 1242912780
50 end 1242912879
90 end 1242912880
90 start 1242912900
90 end 1242912929
9 start 1242913260
30 end 1242913588
54 end 1242913668
54 start 1242913680
9 end 1242913927
104 start 1242914400
98 start 1242914400
57 end 1242914592
54 end 1242914664
68 start 1242914760
57 start 1242914880
68 end 1242915282
68 start 1242915600
68 end 1242916032
98 end 1242916249
104 end 1242916417
104 start 1242916440
107 end 1242916519
57 end 1242916642
90 start 1242916860
114 start 1242917040
3 start 1242917040
105 end 1242917119
105 start 1242917160
56 start 1242917280
56 end 1242917280
56 start 1242917280
56 end 1242917312
57 start 1242917340
114 end 1242917392
114 start 1242917400
105 end 1242917473
1 start 1242917580
3 end 1242917693
57 end 1242917810
116 start 1242918000
7 end 1242918012
7 start 1242918060
7 end 1242918139
107 start 1242918240
105 start 1242918300
116 end 1242918302
72 start 1242918360
113 end 1242918735
104 end 1242918752
43 end 1242919134
1 end 1242919718
54 start 1242920040
54 end 1242920072
116 start 1242920160
3 start 1242920580
55 start 1242920640
105 end 1242920649
105 start 1242920700
82 start 1242920820
98 start 1242921060
57 start 1242921180
64 start 1242921300
0 start 1242921360
90 end 1242921373
90 start 1242921540
82 end 1242921598
43 start 1242922020
43 end 1242922047
7 start 1242922140
43 start 1242922260
55 end 1242922664
55 start 1242922680
55 end 1242922792
55 start 1242922800
1 start 1242922860
105 end 1242922901
105 start 1242922920
8 start 1242922920
116 end 1242922993
75 start 1242923040
57 end 1242923076
53 start 1242923100
85 start 1242923160
59 start 1242923220
75 end 1242923388
90 end 1242923499
90 start 1242923520
42 start 1242923640
98 end 1242923888
3 end 1242923901
54 start 1242923940
54 end 1242923985
98 start 1242924060
98 end 1242924073
43 end 1242924125
50 start 1242924180
50 end 1242924192
59 end 1242924219
98 start 1242924300
3 start 1242924420
98 end 1242924420
82 start 1242924840
64 end 1242924988
107 end 1242925148
105 end 1242925217
43 start 1242925320
105 start 1242925380
90 end 1242925396
2 start 1242925440
43 end 1242925494
43 start 1242925500
39 start 1242925500
43 end 1242925500
52 start 1242925860
110 start 1242926040
42 end 1242926148
104 start 1242926160
43 start 1242926220
112 start 1242926280
43 end 1242926377
43 start 1242926400
105 end 1242926639
105 start 1242926820
42 start 1242926880
42 end 1242926880
42 start 1242926880
50 start 1242926940
110 end 1242927045
110 start 1242927060
105 end 1242927089
110 end 1242927172
105 start 1242927180
41 start 1242927180
42 end 1242927487
50 end 1242927496
50 start 1242927540
110 start 1242927540
110 end 1242927548
2 end 1242927628
2 start 1242927660
42 start 1242927720
42 end 1242927720
42 start 1242927780
42 end 1242927780
42 start 1242927900
7 end 1242927900
53 end 1242927996
53 start 1242928320
59 start 1242928380
42 end 1242928528
42 start 1242928560
105 end 1242928612
105 start 1242928620
107 start 1242928740
105 end 1242929040
105 start 1242929100
42 end 1242929160
50 end 1242929214
50 start 1242929220
42 start 1242929220
113 start 1242929400
50 end 1242929560
42 end 1242929580
50 start 1242929640
42 start 1242929640
105 end 1242929640
105 start 1242929700
105 end 1242929818
105 start 1242929820
0 end 1242929820
2 end 1242930017
7 start 1242930360
7 end 1242930390
50 end 1242930566
42 end 1242930567
50 start 1242930600
68 start 1242930600
42 start 1242930600
42 end 1242930804
2 start 1242930840
42 start 1242931080
50 end 1242931232
50 start 1242931500
50 end 1242931500
42 end 1242931680
50 start 1242931740
80 start 1242931800
71 start 1242931800
50 end 1242931923
69 start 1242932160
82 end 1242932183
66 start 1242932220
80 end 1242932267
70 start 1242932280
89 start 1242932400
71 end 1242932549
80 start 1242932640
69 end 1242932792
57 start 1242933000
80 end 1242933016
42 start 1242933120
30 start 1242933240
80 start 1242933480
80 end 1242933747
2 end 1242933834
81 start 1242933900
9 start 1242933960
80 start 1242933960
80 end 1242934528
80 start 1242934560
9 end 1242935030
82 start 1242935100
80 end 1242935326
105 end 1242935441
105 start 1242935460
2 start 1242935580
66 end 1242935710
66 start 1242935760
80 start 1242936120
70 end 1242936196
104 end 1242936611
80 end 1242936783
80 start 1242936840
104 start 1242937260
78 start 1242937320
2 end 1242937369
78 end 1242937540
78 start 1242937560
9 start 1242937620
78 end 1242937622
57 end 1242937679
78 start 1242937680
78 end 1242937702
82 end 1242937735
81 end 1242938353
66 end 1242938388
72 end 1242938889
85 end 1242938913
85 start 1242939000
2 start 1242939600
112 end 1242939756
52 end 1242939950
52 start 1242940020
80 end 1242940048
80 start 1242940200
16 start 1242940260
107 end 1242940311
68 end 1242940379
89 end 1242940587
16 end 1242940607
16 start 1242940680
1 end 1242941400
1 start 1242941520
66 start 1242941640
42 end 1242941688
1 end 1242941793
1 start 1242941820
113 end 1242942074
113 start 1242942120
50 start 1242942240
113 end 1242942248
43 end 1242942300
43 start 1242942300
43 end 1242942305
43 start 1242942360
85 end 1242942530
71 start 1242942540
7 start 1242942600
7 end 1242942612
80 end 1242942652
2 end 1242942702
78 start 1242942900
78 end 1242942904
13 start 1242942960
78 start 1242943020
78 end 1242943112
59 end 1242943508
105 end 1242943626
16 end 1242943799
114 end 1242943841
71 end 1242944002
3 end 1242944101
41 end 1242944202
3 start 1242944520
66 end 1242944529
104 end 1242944977
13 end 1242945653
9 end 1242945942
57 start 1242946080
3 end 1242946330
3 start 1242946380
57 end 1242946570
3 end 1242946826
7 start 1242946860
43 end 1242946891
43 start 1242946920
43 end 1242946952
30 end 1242947369
43 start 1242947400
43 end 1242947409
55 end 1242948256
50 end 1242948265
50 start 1242948300
52 end 1242948347
50 end 1242948365
53 end 1242948367
54 start 1242948420
7 end 1242948544
54 end 1242948576
7 start 1242948600
54 start 1242948600
54 end 1242948693
39 end 1242948729
54 start 1242948840
54 end 1242948986
1 end 1242949345
7 end 1242950991
53 start 1242952620
53 end 1242952689
50 start 1242953220
50 end 1242953235
7 start 1242953820
113 start 1242953820
8 end 1242954044
41 start 1242955020
53 start 1242955140
53 end 1242956841
41 end 1242958788
113 end 1242959090
7 end 1242962437
98 start 1242974160
107 start 1242974940
70 start 1242975180
98 end 1242975184
90 start 1242975300
90 end 1242975491
90 start 1242975600
